,Thermal file,Thermal mask file
685,Scene 2/SyncT/00765.jpg,Scene 2/thermalMasks/00765.jpg
686,Scene 2/SyncT/00766.jpg,Scene 2/thermalMasks/00766.jpg
687,Scene 2/SyncT/00767.jpg,Scene 2/thermalMasks/00767.jpg
688,Scene 2/SyncT/00768.jpg,Scene 2/thermalMasks/00768.jpg
689,Scene 2/SyncT/00769.jpg,Scene 2/thermalMasks/00769.jpg
690,Scene 2/SyncT/00770.jpg,Scene 2/thermalMasks/00770.jpg
691,Scene 2/SyncT/00771.jpg,Scene 2/thermalMasks/00771.jpg
692,Scene 2/SyncT/00772.jpg,Scene 2/thermalMasks/00772.jpg
693,Scene 2/SyncT/00773.jpg,Scene 2/thermalMasks/00773.jpg
694,Scene 2/SyncT/00774.jpg,Scene 2/thermalMasks/00774.jpg
695,Scene 2/SyncT/00775.jpg,Scene 2/thermalMasks/00775.jpg
696,Scene 2/SyncT/00776.jpg,Scene 2/thermalMasks/00776.jpg
697,Scene 2/SyncT/00777.jpg,Scene 2/thermalMasks/00777.jpg
698,Scene 2/SyncT/00778.jpg,Scene 2/thermalMasks/00778.jpg
699,Scene 2/SyncT/00779.jpg,Scene 2/thermalMasks/00779.jpg
700,Scene 2/SyncT/00780.jpg,Scene 2/thermalMasks/00780.jpg
701,Scene 2/SyncT/00781.jpg,Scene 2/thermalMasks/00781.jpg
702,Scene 2/SyncT/00782.jpg,Scene 2/thermalMasks/00782.jpg
703,Scene 2/SyncT/00783.jpg,Scene 2/thermalMasks/00783.jpg
704,Scene 2/SyncT/00784.jpg,Scene 2/thermalMasks/00784.jpg
705,Scene 2/SyncT/00785.jpg,Scene 2/thermalMasks/00785.jpg
706,Scene 2/SyncT/00786.jpg,Scene 2/thermalMasks/00786.jpg
707,Scene 2/SyncT/00787.jpg,Scene 2/thermalMasks/00787.jpg
708,Scene 2/SyncT/00788.jpg,Scene 2/thermalMasks/00788.jpg
709,Scene 2/SyncT/00789.jpg,Scene 2/thermalMasks/00789.jpg
710,Scene 2/SyncT/00790.jpg,Scene 2/thermalMasks/00790.jpg
711,Scene 2/SyncT/00791.jpg,Scene 2/thermalMasks/00791.jpg
712,Scene 2/SyncT/00792.jpg,Scene 2/thermalMasks/00792.jpg
713,Scene 2/SyncT/00793.jpg,Scene 2/thermalMasks/00793.jpg
714,Scene 2/SyncT/00794.jpg,Scene 2/thermalMasks/00794.jpg
715,Scene 2/SyncT/00795.jpg,Scene 2/thermalMasks/00795.jpg
716,Scene 2/SyncT/00796.jpg,Scene 2/thermalMasks/00796.jpg
717,Scene 2/SyncT/00797.jpg,Scene 2/thermalMasks/00797.jpg
718,Scene 2/SyncT/00798.jpg,Scene 2/thermalMasks/00798.jpg
719,Scene 2/SyncT/00799.jpg,Scene 2/thermalMasks/00799.jpg
720,Scene 2/SyncT/00800.jpg,Scene 2/thermalMasks/00800.jpg
721,Scene 2/SyncT/00801.jpg,Scene 2/thermalMasks/00801.jpg
722,Scene 2/SyncT/00802.jpg,Scene 2/thermalMasks/00802.jpg
723,Scene 2/SyncT/00803.jpg,Scene 2/thermalMasks/00803.jpg
724,Scene 2/SyncT/00804.jpg,Scene 2/thermalMasks/00804.jpg
725,Scene 2/SyncT/00805.jpg,Scene 2/thermalMasks/00805.jpg
726,Scene 2/SyncT/00806.jpg,Scene 2/thermalMasks/00806.jpg
727,Scene 2/SyncT/00807.jpg,Scene 2/thermalMasks/00807.jpg
728,Scene 2/SyncT/00808.jpg,Scene 2/thermalMasks/00808.jpg
729,Scene 2/SyncT/00809.jpg,Scene 2/thermalMasks/00809.jpg
730,Scene 2/SyncT/00810.jpg,Scene 2/thermalMasks/00810.jpg
731,Scene 2/SyncT/00811.jpg,Scene 2/thermalMasks/00811.jpg
732,Scene 2/SyncT/00812.jpg,Scene 2/thermalMasks/00812.jpg
733,Scene 2/SyncT/00813.jpg,Scene 2/thermalMasks/00813.jpg
734,Scene 2/SyncT/00814.jpg,Scene 2/thermalMasks/00814.jpg
735,Scene 2/SyncT/00815.jpg,Scene 2/thermalMasks/00815.jpg
736,Scene 2/SyncT/00816.jpg,Scene 2/thermalMasks/00816.jpg
737,Scene 2/SyncT/00817.jpg,Scene 2/thermalMasks/00817.jpg
738,Scene 2/SyncT/00818.jpg,Scene 2/thermalMasks/00818.jpg
739,Scene 2/SyncT/00819.jpg,Scene 2/thermalMasks/00819.jpg
740,Scene 2/SyncT/00820.jpg,Scene 2/thermalMasks/00820.jpg
741,Scene 2/SyncT/00821.jpg,Scene 2/thermalMasks/00821.jpg
742,Scene 2/SyncT/00822.jpg,Scene 2/thermalMasks/00822.jpg
743,Scene 2/SyncT/00823.jpg,Scene 2/thermalMasks/00823.jpg
744,Scene 2/SyncT/00824.jpg,Scene 2/thermalMasks/00824.jpg
745,Scene 2/SyncT/00825.jpg,Scene 2/thermalMasks/00825.jpg
746,Scene 2/SyncT/00826.jpg,Scene 2/thermalMasks/00826.jpg
747,Scene 2/SyncT/00827.jpg,Scene 2/thermalMasks/00827.jpg
748,Scene 2/SyncT/00828.jpg,Scene 2/thermalMasks/00828.jpg
749,Scene 2/SyncT/00829.jpg,Scene 2/thermalMasks/00829.jpg
750,Scene 2/SyncT/00830.jpg,Scene 2/thermalMasks/00830.jpg
751,Scene 2/SyncT/00831.jpg,Scene 2/thermalMasks/00831.jpg
752,Scene 2/SyncT/00832.jpg,Scene 2/thermalMasks/00832.jpg
753,Scene 2/SyncT/00833.jpg,Scene 2/thermalMasks/00833.jpg
754,Scene 2/SyncT/00834.jpg,Scene 2/thermalMasks/00834.jpg
755,Scene 2/SyncT/00835.jpg,Scene 2/thermalMasks/00835.jpg
756,Scene 2/SyncT/00836.jpg,Scene 2/thermalMasks/00836.jpg
757,Scene 2/SyncT/00837.jpg,Scene 2/thermalMasks/00837.jpg
758,Scene 2/SyncT/00838.jpg,Scene 2/thermalMasks/00838.jpg
759,Scene 2/SyncT/00839.jpg,Scene 2/thermalMasks/00839.jpg
760,Scene 2/SyncT/00840.jpg,Scene 2/thermalMasks/00840.jpg
761,Scene 2/SyncT/00841.jpg,Scene 2/thermalMasks/00841.jpg
762,Scene 2/SyncT/00842.jpg,Scene 2/thermalMasks/00842.jpg
763,Scene 2/SyncT/00843.jpg,Scene 2/thermalMasks/00843.jpg
764,Scene 2/SyncT/00844.jpg,Scene 2/thermalMasks/00844.jpg
765,Scene 2/SyncT/00845.jpg,Scene 2/thermalMasks/00845.jpg
766,Scene 2/SyncT/00846.jpg,Scene 2/thermalMasks/00846.jpg
767,Scene 2/SyncT/00847.jpg,Scene 2/thermalMasks/00847.jpg
768,Scene 2/SyncT/00848.jpg,Scene 2/thermalMasks/00848.jpg
769,Scene 2/SyncT/00849.jpg,Scene 2/thermalMasks/00849.jpg
770,Scene 2/SyncT/00850.jpg,Scene 2/thermalMasks/00850.jpg
771,Scene 2/SyncT/00851.jpg,Scene 2/thermalMasks/00851.jpg
772,Scene 2/SyncT/00852.jpg,Scene 2/thermalMasks/00852.jpg
773,Scene 2/SyncT/00853.jpg,Scene 2/thermalMasks/00853.jpg
774,Scene 2/SyncT/00854.jpg,Scene 2/thermalMasks/00854.jpg
775,Scene 2/SyncT/00855.jpg,Scene 2/thermalMasks/00855.jpg
776,Scene 2/SyncT/00856.jpg,Scene 2/thermalMasks/00856.jpg
777,Scene 2/SyncT/00857.jpg,Scene 2/thermalMasks/00857.jpg
778,Scene 2/SyncT/00858.jpg,Scene 2/thermalMasks/00858.jpg
779,Scene 2/SyncT/00859.jpg,Scene 2/thermalMasks/00859.jpg
780,Scene 2/SyncT/00860.jpg,Scene 2/thermalMasks/00860.jpg
781,Scene 2/SyncT/00861.jpg,Scene 2/thermalMasks/00861.jpg
782,Scene 2/SyncT/00862.jpg,Scene 2/thermalMasks/00862.jpg
783,Scene 2/SyncT/00863.jpg,Scene 2/thermalMasks/00863.jpg
784,Scene 2/SyncT/00864.jpg,Scene 2/thermalMasks/00864.jpg
785,Scene 2/SyncT/00865.jpg,Scene 2/thermalMasks/00865.jpg
786,Scene 2/SyncT/00866.jpg,Scene 2/thermalMasks/00866.jpg
787,Scene 2/SyncT/00867.jpg,Scene 2/thermalMasks/00867.jpg
788,Scene 2/SyncT/00868.jpg,Scene 2/thermalMasks/00868.jpg
789,Scene 2/SyncT/00869.jpg,Scene 2/thermalMasks/00869.jpg
790,Scene 2/SyncT/00870.jpg,Scene 2/thermalMasks/00870.jpg
791,Scene 2/SyncT/00871.jpg,Scene 2/thermalMasks/00871.jpg
792,Scene 2/SyncT/00872.jpg,Scene 2/thermalMasks/00872.jpg
793,Scene 2/SyncT/00873.jpg,Scene 2/thermalMasks/00873.jpg
794,Scene 2/SyncT/00874.jpg,Scene 2/thermalMasks/00874.jpg
795,Scene 2/SyncT/00875.jpg,Scene 2/thermalMasks/00875.jpg
796,Scene 2/SyncT/00876.jpg,Scene 2/thermalMasks/00876.jpg
797,Scene 2/SyncT/00877.jpg,Scene 2/thermalMasks/00877.jpg
798,Scene 2/SyncT/00878.jpg,Scene 2/thermalMasks/00878.jpg
799,Scene 2/SyncT/00879.jpg,Scene 2/thermalMasks/00879.jpg
800,Scene 2/SyncT/00880.jpg,Scene 2/thermalMasks/00880.jpg
801,Scene 2/SyncT/00881.jpg,Scene 2/thermalMasks/00881.jpg
802,Scene 2/SyncT/00882.jpg,Scene 2/thermalMasks/00882.jpg
803,Scene 2/SyncT/00883.jpg,Scene 2/thermalMasks/00883.jpg
804,Scene 2/SyncT/00884.jpg,Scene 2/thermalMasks/00884.jpg
805,Scene 2/SyncT/00885.jpg,Scene 2/thermalMasks/00885.jpg
806,Scene 2/SyncT/00886.jpg,Scene 2/thermalMasks/00886.jpg
807,Scene 2/SyncT/00887.jpg,Scene 2/thermalMasks/00887.jpg
808,Scene 2/SyncT/00888.jpg,Scene 2/thermalMasks/00888.jpg
809,Scene 2/SyncT/00889.jpg,Scene 2/thermalMasks/00889.jpg
810,Scene 2/SyncT/00890.jpg,Scene 2/thermalMasks/00890.jpg
811,Scene 2/SyncT/00891.jpg,Scene 2/thermalMasks/00891.jpg
812,Scene 2/SyncT/00892.jpg,Scene 2/thermalMasks/00892.jpg
813,Scene 2/SyncT/00893.jpg,Scene 2/thermalMasks/00893.jpg
814,Scene 2/SyncT/00894.jpg,Scene 2/thermalMasks/00894.jpg
815,Scene 2/SyncT/00895.jpg,Scene 2/thermalMasks/00895.jpg
816,Scene 2/SyncT/00896.jpg,Scene 2/thermalMasks/00896.jpg
817,Scene 2/SyncT/00897.jpg,Scene 2/thermalMasks/00897.jpg
818,Scene 2/SyncT/00898.jpg,Scene 2/thermalMasks/00898.jpg
819,Scene 2/SyncT/00899.jpg,Scene 2/thermalMasks/00899.jpg
820,Scene 2/SyncT/00900.jpg,Scene 2/thermalMasks/00900.jpg
821,Scene 2/SyncT/00901.jpg,Scene 2/thermalMasks/00901.jpg
822,Scene 2/SyncT/00902.jpg,Scene 2/thermalMasks/00902.jpg
823,Scene 2/SyncT/00903.jpg,Scene 2/thermalMasks/00903.jpg
824,Scene 2/SyncT/00904.jpg,Scene 2/thermalMasks/00904.jpg
825,Scene 2/SyncT/00905.jpg,Scene 2/thermalMasks/00905.jpg
826,Scene 2/SyncT/00906.jpg,Scene 2/thermalMasks/00906.jpg
827,Scene 2/SyncT/00907.jpg,Scene 2/thermalMasks/00907.jpg
828,Scene 2/SyncT/00908.jpg,Scene 2/thermalMasks/00908.jpg
829,Scene 2/SyncT/00909.jpg,Scene 2/thermalMasks/00909.jpg
830,Scene 2/SyncT/00910.jpg,Scene 2/thermalMasks/00910.jpg
831,Scene 2/SyncT/00911.jpg,Scene 2/thermalMasks/00911.jpg
832,Scene 2/SyncT/00912.jpg,Scene 2/thermalMasks/00912.jpg
833,Scene 2/SyncT/00913.jpg,Scene 2/thermalMasks/00913.jpg
834,Scene 2/SyncT/00914.jpg,Scene 2/thermalMasks/00914.jpg
835,Scene 2/SyncT/00915.jpg,Scene 2/thermalMasks/00915.jpg
836,Scene 2/SyncT/00916.jpg,Scene 2/thermalMasks/00916.jpg
837,Scene 2/SyncT/00917.jpg,Scene 2/thermalMasks/00917.jpg
838,Scene 2/SyncT/00918.jpg,Scene 2/thermalMasks/00918.jpg
839,Scene 2/SyncT/00919.jpg,Scene 2/thermalMasks/00919.jpg
840,Scene 2/SyncT/00920.jpg,Scene 2/thermalMasks/00920.jpg
841,Scene 2/SyncT/00921.jpg,Scene 2/thermalMasks/00921.jpg
842,Scene 2/SyncT/00922.jpg,Scene 2/thermalMasks/00922.jpg
843,Scene 2/SyncT/00923.jpg,Scene 2/thermalMasks/00923.jpg
844,Scene 2/SyncT/00924.jpg,Scene 2/thermalMasks/00924.jpg
845,Scene 2/SyncT/00925.jpg,Scene 2/thermalMasks/00925.jpg
846,Scene 2/SyncT/00926.jpg,Scene 2/thermalMasks/00926.jpg
847,Scene 2/SyncT/00927.jpg,Scene 2/thermalMasks/00927.jpg
848,Scene 2/SyncT/00928.jpg,Scene 2/thermalMasks/00928.jpg
849,Scene 2/SyncT/00929.jpg,Scene 2/thermalMasks/00929.jpg
850,Scene 2/SyncT/00930.jpg,Scene 2/thermalMasks/00930.jpg
851,Scene 2/SyncT/00931.jpg,Scene 2/thermalMasks/00931.jpg
852,Scene 2/SyncT/00932.jpg,Scene 2/thermalMasks/00932.jpg
853,Scene 2/SyncT/00933.jpg,Scene 2/thermalMasks/00933.jpg
854,Scene 2/SyncT/00934.jpg,Scene 2/thermalMasks/00934.jpg
855,Scene 2/SyncT/00935.jpg,Scene 2/thermalMasks/00935.jpg
856,Scene 2/SyncT/00936.jpg,Scene 2/thermalMasks/00936.jpg
857,Scene 2/SyncT/00937.jpg,Scene 2/thermalMasks/00937.jpg
858,Scene 2/SyncT/00938.jpg,Scene 2/thermalMasks/00938.jpg
859,Scene 2/SyncT/00939.jpg,Scene 2/thermalMasks/00939.jpg
860,Scene 2/SyncT/00940.jpg,Scene 2/thermalMasks/00940.jpg
861,Scene 2/SyncT/00941.jpg,Scene 2/thermalMasks/00941.jpg
862,Scene 2/SyncT/00942.jpg,Scene 2/thermalMasks/00942.jpg
863,Scene 2/SyncT/00943.jpg,Scene 2/thermalMasks/00943.jpg
864,Scene 2/SyncT/00944.jpg,Scene 2/thermalMasks/00944.jpg
865,Scene 2/SyncT/00945.jpg,Scene 2/thermalMasks/00945.jpg
866,Scene 2/SyncT/00946.jpg,Scene 2/thermalMasks/00946.jpg
867,Scene 2/SyncT/00947.jpg,Scene 2/thermalMasks/00947.jpg
868,Scene 2/SyncT/00948.jpg,Scene 2/thermalMasks/00948.jpg
869,Scene 2/SyncT/00949.jpg,Scene 2/thermalMasks/00949.jpg
870,Scene 2/SyncT/00950.jpg,Scene 2/thermalMasks/00950.jpg
871,Scene 2/SyncT/00951.jpg,Scene 2/thermalMasks/00951.jpg
872,Scene 2/SyncT/00952.jpg,Scene 2/thermalMasks/00952.jpg
873,Scene 2/SyncT/00953.jpg,Scene 2/thermalMasks/00953.jpg
874,Scene 2/SyncT/00954.jpg,Scene 2/thermalMasks/00954.jpg
875,Scene 2/SyncT/00955.jpg,Scene 2/thermalMasks/00955.jpg
876,Scene 2/SyncT/00956.jpg,Scene 2/thermalMasks/00956.jpg
877,Scene 2/SyncT/00957.jpg,Scene 2/thermalMasks/00957.jpg
878,Scene 2/SyncT/00958.jpg,Scene 2/thermalMasks/00958.jpg
879,Scene 2/SyncT/00959.jpg,Scene 2/thermalMasks/00959.jpg
880,Scene 2/SyncT/00960.jpg,Scene 2/thermalMasks/00960.jpg
881,Scene 2/SyncT/00961.jpg,Scene 2/thermalMasks/00961.jpg
882,Scene 2/SyncT/00962.jpg,Scene 2/thermalMasks/00962.jpg
883,Scene 2/SyncT/00963.jpg,Scene 2/thermalMasks/00963.jpg
884,Scene 2/SyncT/00964.jpg,Scene 2/thermalMasks/00964.jpg
885,Scene 2/SyncT/00965.jpg,Scene 2/thermalMasks/00965.jpg
886,Scene 2/SyncT/00966.jpg,Scene 2/thermalMasks/00966.jpg
887,Scene 2/SyncT/00967.jpg,Scene 2/thermalMasks/00967.jpg
888,Scene 2/SyncT/00968.jpg,Scene 2/thermalMasks/00968.jpg
889,Scene 2/SyncT/00969.jpg,Scene 2/thermalMasks/00969.jpg
890,Scene 2/SyncT/00970.jpg,Scene 2/thermalMasks/00970.jpg
891,Scene 2/SyncT/00971.jpg,Scene 2/thermalMasks/00971.jpg
892,Scene 2/SyncT/00972.jpg,Scene 2/thermalMasks/00972.jpg
893,Scene 2/SyncT/00973.jpg,Scene 2/thermalMasks/00973.jpg
894,Scene 2/SyncT/00974.jpg,Scene 2/thermalMasks/00974.jpg
895,Scene 2/SyncT/00975.jpg,Scene 2/thermalMasks/00975.jpg
896,Scene 2/SyncT/00976.jpg,Scene 2/thermalMasks/00976.jpg
897,Scene 2/SyncT/00977.jpg,Scene 2/thermalMasks/00977.jpg
898,Scene 2/SyncT/00978.jpg,Scene 2/thermalMasks/00978.jpg
899,Scene 2/SyncT/00979.jpg,Scene 2/thermalMasks/00979.jpg
900,Scene 2/SyncT/00980.jpg,Scene 2/thermalMasks/00980.jpg
901,Scene 2/SyncT/00981.jpg,Scene 2/thermalMasks/00981.jpg
902,Scene 2/SyncT/00982.jpg,Scene 2/thermalMasks/00982.jpg
903,Scene 2/SyncT/00983.jpg,Scene 2/thermalMasks/00983.jpg
904,Scene 2/SyncT/00984.jpg,Scene 2/thermalMasks/00984.jpg
905,Scene 2/SyncT/00985.jpg,Scene 2/thermalMasks/00985.jpg
906,Scene 2/SyncT/00986.jpg,Scene 2/thermalMasks/00986.jpg
907,Scene 2/SyncT/00987.jpg,Scene 2/thermalMasks/00987.jpg
908,Scene 2/SyncT/00988.jpg,Scene 2/thermalMasks/00988.jpg
909,Scene 2/SyncT/00989.jpg,Scene 2/thermalMasks/00989.jpg
910,Scene 2/SyncT/00990.jpg,Scene 2/thermalMasks/00990.jpg
911,Scene 2/SyncT/00991.jpg,Scene 2/thermalMasks/00991.jpg
912,Scene 2/SyncT/00992.jpg,Scene 2/thermalMasks/00992.jpg
913,Scene 2/SyncT/00993.jpg,Scene 2/thermalMasks/00993.jpg
914,Scene 2/SyncT/00994.jpg,Scene 2/thermalMasks/00994.jpg
915,Scene 2/SyncT/00995.jpg,Scene 2/thermalMasks/00995.jpg
916,Scene 2/SyncT/00996.jpg,Scene 2/thermalMasks/00996.jpg
917,Scene 2/SyncT/00997.jpg,Scene 2/thermalMasks/00997.jpg
918,Scene 2/SyncT/00998.jpg,Scene 2/thermalMasks/00998.jpg
919,Scene 2/SyncT/00999.jpg,Scene 2/thermalMasks/00999.jpg
920,Scene 2/SyncT/01000.jpg,Scene 2/thermalMasks/01000.jpg
921,Scene 2/SyncT/01001.jpg,Scene 2/thermalMasks/01001.jpg
922,Scene 2/SyncT/01002.jpg,Scene 2/thermalMasks/01002.jpg
923,Scene 2/SyncT/01003.jpg,Scene 2/thermalMasks/01003.jpg
924,Scene 2/SyncT/01004.jpg,Scene 2/thermalMasks/01004.jpg
925,Scene 2/SyncT/01005.jpg,Scene 2/thermalMasks/01005.jpg
926,Scene 2/SyncT/01006.jpg,Scene 2/thermalMasks/01006.jpg
927,Scene 2/SyncT/01007.jpg,Scene 2/thermalMasks/01007.jpg
928,Scene 2/SyncT/01008.jpg,Scene 2/thermalMasks/01008.jpg
929,Scene 2/SyncT/01008.jpg,Scene 2/thermalMasks/01008.jpg
930,Scene 2/SyncT/01009.jpg,Scene 2/thermalMasks/01009.jpg
931,Scene 2/SyncT/01009.jpg,Scene 2/thermalMasks/01009.jpg
932,Scene 2/SyncT/01010.jpg,Scene 2/thermalMasks/01010.jpg
933,Scene 2/SyncT/01010.jpg,Scene 2/thermalMasks/01010.jpg
934,Scene 2/SyncT/01011.jpg,Scene 2/thermalMasks/01011.jpg
935,Scene 2/SyncT/01011.jpg,Scene 2/thermalMasks/01011.jpg
936,Scene 2/SyncT/01012.jpg,Scene 2/thermalMasks/01012.jpg
937,Scene 2/SyncT/01012.jpg,Scene 2/thermalMasks/01012.jpg
938,Scene 2/SyncT/01013.jpg,Scene 2/thermalMasks/01013.jpg
939,Scene 2/SyncT/01013.jpg,Scene 2/thermalMasks/01013.jpg
940,Scene 2/SyncT/01014.jpg,Scene 2/thermalMasks/01014.jpg
941,Scene 2/SyncT/01014.jpg,Scene 2/thermalMasks/01014.jpg
942,Scene 2/SyncT/01015.jpg,Scene 2/thermalMasks/01015.jpg
943,Scene 2/SyncT/01015.jpg,Scene 2/thermalMasks/01015.jpg
944,Scene 2/SyncT/01016.jpg,Scene 2/thermalMasks/01016.jpg
945,Scene 2/SyncT/01016.jpg,Scene 2/thermalMasks/01016.jpg
946,Scene 2/SyncT/01017.jpg,Scene 2/thermalMasks/01017.jpg
947,Scene 2/SyncT/01017.jpg,Scene 2/thermalMasks/01017.jpg
948,Scene 2/SyncT/01018.jpg,Scene 2/thermalMasks/01018.jpg
949,Scene 2/SyncT/01018.jpg,Scene 2/thermalMasks/01018.jpg
950,Scene 2/SyncT/01019.jpg,Scene 2/thermalMasks/01019.jpg
951,Scene 2/SyncT/01019.jpg,Scene 2/thermalMasks/01019.jpg
952,Scene 2/SyncT/01020.jpg,Scene 2/thermalMasks/01020.jpg
953,Scene 2/SyncT/01020.jpg,Scene 2/thermalMasks/01020.jpg
954,Scene 2/SyncT/01021.jpg,Scene 2/thermalMasks/01021.jpg
955,Scene 2/SyncT/01021.jpg,Scene 2/thermalMasks/01021.jpg
956,Scene 2/SyncT/01022.jpg,Scene 2/thermalMasks/01022.jpg
957,Scene 2/SyncT/01022.jpg,Scene 2/thermalMasks/01022.jpg
958,Scene 2/SyncT/01023.jpg,Scene 2/thermalMasks/01023.jpg
959,Scene 2/SyncT/01023.jpg,Scene 2/thermalMasks/01023.jpg
960,Scene 2/SyncT/01024.jpg,Scene 2/thermalMasks/01024.jpg
961,Scene 2/SyncT/01024.jpg,Scene 2/thermalMasks/01024.jpg
962,Scene 2/SyncT/01025.jpg,Scene 2/thermalMasks/01025.jpg
963,Scene 2/SyncT/01025.jpg,Scene 2/thermalMasks/01025.jpg
964,Scene 2/SyncT/01026.jpg,Scene 2/thermalMasks/01026.jpg
965,Scene 2/SyncT/01026.jpg,Scene 2/thermalMasks/01026.jpg
966,Scene 2/SyncT/01027.jpg,Scene 2/thermalMasks/01027.jpg
967,Scene 2/SyncT/01027.jpg,Scene 2/thermalMasks/01027.jpg
968,Scene 2/SyncT/01028.jpg,Scene 2/thermalMasks/01028.jpg
969,Scene 2/SyncT/01028.jpg,Scene 2/thermalMasks/01028.jpg
970,Scene 2/SyncT/01029.jpg,Scene 2/thermalMasks/01029.jpg
971,Scene 2/SyncT/01029.jpg,Scene 2/thermalMasks/01029.jpg
972,Scene 2/SyncT/01030.jpg,Scene 2/thermalMasks/01030.jpg
973,Scene 2/SyncT/01030.jpg,Scene 2/thermalMasks/01030.jpg
974,Scene 2/SyncT/01031.jpg,Scene 2/thermalMasks/01031.jpg
975,Scene 2/SyncT/01031.jpg,Scene 2/thermalMasks/01031.jpg
976,Scene 2/SyncT/01032.jpg,Scene 2/thermalMasks/01032.jpg
977,Scene 2/SyncT/01032.jpg,Scene 2/thermalMasks/01032.jpg
978,Scene 2/SyncT/01033.jpg,Scene 2/thermalMasks/01033.jpg
979,Scene 2/SyncT/01033.jpg,Scene 2/thermalMasks/01033.jpg
980,Scene 2/SyncT/01034.jpg,Scene 2/thermalMasks/01034.jpg
981,Scene 2/SyncT/01034.jpg,Scene 2/thermalMasks/01034.jpg
982,Scene 2/SyncT/01035.jpg,Scene 2/thermalMasks/01035.jpg
983,Scene 2/SyncT/01035.jpg,Scene 2/thermalMasks/01035.jpg
984,Scene 2/SyncT/01036.jpg,Scene 2/thermalMasks/01036.jpg
985,Scene 2/SyncT/01036.jpg,Scene 2/thermalMasks/01036.jpg
986,Scene 2/SyncT/01037.jpg,Scene 2/thermalMasks/01037.jpg
987,Scene 2/SyncT/01037.jpg,Scene 2/thermalMasks/01037.jpg
988,Scene 2/SyncT/01038.jpg,Scene 2/thermalMasks/01038.jpg
989,Scene 2/SyncT/01038.jpg,Scene 2/thermalMasks/01038.jpg
990,Scene 2/SyncT/01039.jpg,Scene 2/thermalMasks/01039.jpg
991,Scene 2/SyncT/01039.jpg,Scene 2/thermalMasks/01039.jpg
992,Scene 2/SyncT/01040.jpg,Scene 2/thermalMasks/01040.jpg
993,Scene 2/SyncT/01040.jpg,Scene 2/thermalMasks/01040.jpg
994,Scene 2/SyncT/01041.jpg,Scene 2/thermalMasks/01041.jpg
995,Scene 2/SyncT/01041.jpg,Scene 2/thermalMasks/01041.jpg
996,Scene 2/SyncT/01042.jpg,Scene 2/thermalMasks/01042.jpg
997,Scene 2/SyncT/01042.jpg,Scene 2/thermalMasks/01042.jpg
998,Scene 2/SyncT/01043.jpg,Scene 2/thermalMasks/01043.jpg
999,Scene 2/SyncT/01043.jpg,Scene 2/thermalMasks/01043.jpg
1000,Scene 2/SyncT/01044.jpg,Scene 2/thermalMasks/01044.jpg
1001,Scene 2/SyncT/01044.jpg,Scene 2/thermalMasks/01044.jpg
1002,Scene 2/SyncT/01045.jpg,Scene 2/thermalMasks/01045.jpg
1003,Scene 2/SyncT/01045.jpg,Scene 2/thermalMasks/01045.jpg
1004,Scene 2/SyncT/01046.jpg,Scene 2/thermalMasks/01046.jpg
1005,Scene 2/SyncT/01046.jpg,Scene 2/thermalMasks/01046.jpg
1006,Scene 2/SyncT/01047.jpg,Scene 2/thermalMasks/01047.jpg
1007,Scene 2/SyncT/01047.jpg,Scene 2/thermalMasks/01047.jpg
1008,Scene 2/SyncT/01048.jpg,Scene 2/thermalMasks/01048.jpg
1009,Scene 2/SyncT/01048.jpg,Scene 2/thermalMasks/01048.jpg
1010,Scene 2/SyncT/01049.jpg,Scene 2/thermalMasks/01049.jpg
1011,Scene 2/SyncT/01050.jpg,Scene 2/thermalMasks/01050.jpg
1012,Scene 2/SyncT/01051.jpg,Scene 2/thermalMasks/01051.jpg
1013,Scene 2/SyncT/01052.jpg,Scene 2/thermalMasks/01052.jpg
1014,Scene 2/SyncT/01053.jpg,Scene 2/thermalMasks/01053.jpg
1015,Scene 2/SyncT/01054.jpg,Scene 2/thermalMasks/01054.jpg
1016,Scene 2/SyncT/01055.jpg,Scene 2/thermalMasks/01055.jpg
1017,Scene 2/SyncT/01056.jpg,Scene 2/thermalMasks/01056.jpg
1018,Scene 2/SyncT/01057.jpg,Scene 2/thermalMasks/01057.jpg
1019,Scene 2/SyncT/01058.jpg,Scene 2/thermalMasks/01058.jpg
1020,Scene 2/SyncT/01059.jpg,Scene 2/thermalMasks/01059.jpg
1021,Scene 2/SyncT/01060.jpg,Scene 2/thermalMasks/01060.jpg
1022,Scene 2/SyncT/01061.jpg,Scene 2/thermalMasks/01061.jpg
1023,Scene 2/SyncT/01062.jpg,Scene 2/thermalMasks/01062.jpg
1024,Scene 2/SyncT/01063.jpg,Scene 2/thermalMasks/01063.jpg
1025,Scene 2/SyncT/01064.jpg,Scene 2/thermalMasks/01064.jpg
1026,Scene 2/SyncT/01193.jpg,Scene 2/thermalMasks/01193.jpg
1027,Scene 2/SyncT/01194.jpg,Scene 2/thermalMasks/01194.jpg
1028,Scene 2/SyncT/01195.jpg,Scene 2/thermalMasks/01195.jpg
1029,Scene 2/SyncT/01196.jpg,Scene 2/thermalMasks/01196.jpg
1030,Scene 2/SyncT/01197.jpg,Scene 2/thermalMasks/01197.jpg
1031,Scene 2/SyncT/01198.jpg,Scene 2/thermalMasks/01198.jpg
1032,Scene 2/SyncT/01199.jpg,Scene 2/thermalMasks/01199.jpg
